set,filename,class,xmin,ymin,xmax,ymax
UNASSIGNED,image/102944.jpg,belt,0.40399999999999997,0.42200000000000004,0.5489999999999999,0.48700000000000004
UNASSIGNED,image/102944.jpg,blouse,0.391,0.22399999999999998,0.607,0.452
UNASSIGNED,image/102944.jpg,legging,0.35100000000000003,0.452,0.594,0.82
UNASSIGNED,image/102944.jpg,scarf,0.426,0.22399999999999998,0.509,0.292
UNASSIGNED,image/102944.jpg,shoe,0.40399999999999997,0.7809999999999999,0.529,0.9079999999999999
UNASSIGNED,image/158021.jpg,T-shirt,0.221,0.344,0.313,0.434
UNASSIGNED,image/158021.jpg,bag,0.128,0.39899999999999997,0.158,0.457
UNASSIGNED,image/158021.jpg,coat,0.065,0.26,0.474,0.568
UNASSIGNED,image/158021.jpg,legging,0.14,0.5539999999999999,0.38299999999999995,0.9329999999999999
UNASSIGNED,image/158021.jpg,scarf,0.223,0.23399999999999999,0.341,0.36200000000000004
UNASSIGNED,image/158021.jpg,shoe,0.183,0.845,0.298,0.958
UNASSIGNED,image/158021.jpg,shorts,0.113,0.42100000000000004,0.419,0.579
UNASSIGNED,image/46319.jpg,belt,0.451,0.41200000000000003,0.612,0.48700000000000004
UNASSIGNED,image/46319.jpg,blouse,0.28800000000000003,0.307,0.7390000000000001,0.434
UNASSIGNED,image/46319.jpg,shoe,0.479,0.828,0.564,0.878
UNASSIGNED,image/46319.jpg,skirt,0.353,0.441,0.7490000000000001,0.669
UNASSIGNED,image/40905.jpg,T-shirt,0.33799999999999997,0.22,0.7390000000000001,0.442
UNASSIGNED,image/40905.jpg,bag,0.183,0.524,0.46399999999999997,0.701
UNASSIGNED,image/40905.jpg,belt,0.391,0.43200000000000005,0.614,0.48100000000000004
UNASSIGNED,image/40905.jpg,shorts,0.331,0.42700000000000005,0.684,0.5710000000000001
UNASSIGNED,image/40905.jpg,socks,0.45899999999999996,0.8029999999999999,0.634,0.898
UNASSIGNED,image/954.jpg,belt,0.42100000000000004,0.436,0.654,0.499
UNASSIGNED,image/954.jpg,blouse,0.271,0.18,0.7340000000000001,0.499
UNASSIGNED,image/954.jpg,shoe,0.41100000000000003,0.902,0.596,1.0
UNASSIGNED,image/954.jpg,shorts,0.34600000000000003,0.461,0.659,0.623
UNASSIGNED,image/954.jpg,socks,0.426,0.868,0.581,0.925
UNASSIGNED,image/66893.jpg,bag,0.29600000000000004,0.341,0.47600000000000003,0.5660000000000001
UNASSIGNED,image/66893.jpg,blouse,0.321,0.19,0.674,0.429
UNASSIGNED,image/66893.jpg,shoe,0.361,0.915,0.514,0.98
UNASSIGNED,image/66893.jpg,sunglass,0.474,0.092,0.599,0.159
UNASSIGNED,image/190276.jpg,T-shirt,0.391,0.301,0.7140000000000001,0.529
UNASSIGNED,image/190276.jpg,legging,0.409,0.501,0.684,0.825
UNASSIGNED,image/190276.jpg,shoe,0.489,0.861,0.619,0.93
UNASSIGNED,image/164767.jpg,T-shirt,0.38299999999999995,0.16,0.6940000000000001,0.371
UNASSIGNED,image/164767.jpg,bag,0.198,0.282,0.436,0.49200000000000005
UNASSIGNED,image/164767.jpg,belt,0.409,0.359,0.629,0.41200000000000003
UNASSIGNED,image/164767.jpg,pants,0.373,0.34600000000000003,0.672,0.9079999999999999
UNASSIGNED,image/164767.jpg,shoe,0.479,0.893,0.669,0.972
UNASSIGNED,image/110171.jpg,blouse,0.17300000000000001,0.073,0.932,0.354
UNASSIGNED,image/110171.jpg,shoe,0.439,0.907,0.644,1.0
UNASSIGNED,image/110171.jpg,skirt,0.456,0.321,0.757,0.648
UNASSIGNED,image/110171.jpg,sunglass,0.414,0.065,0.614,0.139
UNASSIGNED,image/110094.jpg,bag,0.802,0.301,0.88,0.624
UNASSIGNED,image/110094.jpg,dress,0.313,0.23199999999999998,0.895,0.6940000000000001
UNASSIGNED,image/110094.jpg,shoe,0.614,0.9229999999999999,0.769,0.9670000000000001
UNASSIGNED,image/190011.jpg,bag,0.21100000000000002,0.42700000000000005,0.479,0.579
UNASSIGNED,image/190011.jpg,blazer,0.29100000000000004,0.165,0.7090000000000001,0.529
UNASSIGNED,image/190011.jpg,blouse,0.40399999999999997,0.155,0.591,0.41200000000000003
UNASSIGNED,image/190011.jpg,pants,0.318,0.406,0.629,0.932
UNASSIGNED,image/190011.jpg,shoe,0.386,0.9079999999999999,0.609,0.98
UNASSIGNED,image/12808.jpg,T-shirt,0.491,0.264,0.742,0.426
UNASSIGNED,image/12808.jpg,bag,0.7070000000000001,0.486,0.789,0.589
UNASSIGNED,image/12808.jpg,hat,0.466,0.077,0.812,0.245
UNASSIGNED,image/12808.jpg,shoe,0.496,0.861,0.649,0.94
UNASSIGNED,image/12808.jpg,skirt,0.436,0.397,0.7490000000000001,0.6609999999999999
UNASSIGNED,image/12808.jpg,socks,0.486,0.816,0.642,0.9
UNASSIGNED,image/55928.jpg,blouse,0.456,0.237,0.759,0.379
UNASSIGNED,image/55928.jpg,shoe,0.451,0.922,0.629,1.0
UNASSIGNED,image/62064.jpg,bag,0.406,0.513,0.519,0.619
UNASSIGNED,image/62064.jpg,blouse,0.401,0.265,0.784,0.539
UNASSIGNED,image/62064.jpg,shoe,0.541,0.865,0.662,0.927
UNASSIGNED,image/62064.jpg,skirt,0.451,0.429,0.772,0.611
UNASSIGNED,image/147953.jpg,bag,0.271,0.26,0.38299999999999995,0.524
UNASSIGNED,image/147953.jpg,blouse,0.414,0.289,0.579,0.506
UNASSIGNED,image/147953.jpg,shoe,0.45899999999999996,0.816,0.586,0.875
UNASSIGNED,image/147953.jpg,shorts,0.41100000000000003,0.469,0.596,0.5529999999999999
UNASSIGNED,image/147953.jpg,sweater,0.271,0.247,0.7020000000000001,0.586
UNASSIGNED,image/143694.jpg,blouse,0.301,0.142,0.7090000000000001,0.508
UNASSIGNED,image/143694.jpg,shoe,0.381,0.888,0.591,0.995
UNASSIGNED,image/143694.jpg,shorts,0.368,0.439,0.659,0.524
UNASSIGNED,image/144807.jpg,T-shirt,0.316,0.301,0.687,0.526
UNASSIGNED,image/144807.jpg,bag,0.09300000000000001,0.718,0.441,0.9470000000000001
UNASSIGNED,image/144807.jpg,skirt,0.281,0.461,0.649,0.6990000000000001
UNASSIGNED,image/19933.jpg,bag,0.451,0.371,0.664,0.524
UNASSIGNED,image/19933.jpg,coat,0.308,0.14,0.604,0.447
UNASSIGNED,image/19933.jpg,shoe,0.331,0.778,0.7170000000000001,0.8859999999999999
UNASSIGNED,image/41654.jpg,blouse,0.28600000000000003,0.16899999999999998,0.622,0.5489999999999999
UNASSIGNED,image/41654.jpg,pants,0.201,0.501,0.501,0.848
UNASSIGNED,image/41654.jpg,shoe,0.278,0.818,0.479,0.95
UNASSIGNED,image/53793.jpg,bag,0.649,0.506,0.8220000000000001,0.736
UNASSIGNED,image/53793.jpg,dress,0.293,0.22,0.687,0.619
UNASSIGNED,image/53793.jpg,shoe,0.526,0.873,0.652,0.975
UNASSIGNED,image/53793.jpg,socks,0.506,0.821,0.657,0.958
UNASSIGNED,image/150857.jpg,T-shirt,0.276,0.165,0.727,0.34600000000000003
UNASSIGNED,image/150857.jpg,bag,0.589,0.831,0.9,1.0
UNASSIGNED,image/150857.jpg,belt,0.34600000000000003,0.326,0.594,0.37200000000000005
UNASSIGNED,image/150857.jpg,shoe,0.303,0.821,0.612,0.945
UNASSIGNED,image/150857.jpg,skirt,0.306,0.36200000000000004,0.617,0.619
UNASSIGNED,image/184759.jpg,bag,0.188,0.628,0.341,0.74
UNASSIGNED,image/184759.jpg,blouse,0.469,0.175,0.551,0.212
UNASSIGNED,image/184759.jpg,skirt,0.331,0.449,0.7120000000000001,0.619
UNASSIGNED,image/184759.jpg,stocking,0.38299999999999995,0.541,0.644,0.968
UNASSIGNED,image/184759.jpg,sweater,0.321,0.195,0.732,0.457
UNASSIGNED,image/131115.jpg,bag,0.298,0.439,0.409,0.561
UNASSIGNED,image/131115.jpg,dress,0.281,0.18,0.674,0.74
UNASSIGNED,image/131115.jpg,shoe,0.609,0.9079999999999999,0.7040000000000001,0.973
UNASSIGNED,image/64844.jpg,T-shirt,0.32299999999999995,0.185,0.672,0.43700000000000006
UNASSIGNED,image/64844.jpg,bag,0.373,0.508,0.466,0.578
UNASSIGNED,image/64844.jpg,belt,0.371,0.396,0.657,0.47100000000000003
UNASSIGNED,image/64844.jpg,shoe,0.419,0.81,0.602,0.98
UNASSIGNED,image/112779.jpg,blouse,0.271,0.312,0.614,0.561
UNASSIGNED,image/112779.jpg,dress,0.28800000000000003,0.341,0.589,0.653
UNASSIGNED,image/112779.jpg,shoe,0.331,0.888,0.501,0.96
UNASSIGNED,image/112779.jpg,sunglass,0.391,0.21,0.526,0.299
UNASSIGNED,image/16360.jpg,bag,0.5710000000000001,0.341,0.669,0.579
UNASSIGNED,image/16360.jpg,blouse,0.273,0.18,0.584,0.371
UNASSIGNED,image/16360.jpg,shoe,0.39799999999999996,0.883,0.652,0.99
UNASSIGNED,image/16360.jpg,skirt,0.308,0.35600000000000004,0.659,0.6890000000000001
UNASSIGNED,image/141737.jpg,T-shirt,0.313,0.247,0.684,0.461
UNASSIGNED,image/141737.jpg,hat,0.35100000000000003,0.043,0.6890000000000001,0.179
UNASSIGNED,image/141737.jpg,shoe,0.426,0.902,0.569,0.995
UNASSIGNED,image/141737.jpg,skirt,0.321,0.451,0.7020000000000001,0.6659999999999999
UNASSIGNED,image/141737.jpg,socks,0.451,0.85,0.556,0.94
UNASSIGNED,image/162823.jpg,bag,0.23800000000000002,0.501,0.353,0.619
UNASSIGNED,image/162823.jpg,blazer,0.28300000000000003,0.19,0.622,0.523
UNASSIGNED,image/162823.jpg,dress,0.276,0.28,0.659,0.898
UNASSIGNED,image/162823.jpg,shoe,0.419,0.937,0.622,0.992
UNASSIGNED,image/162823.jpg,sunglass,0.414,0.092,0.474,0.142
UNASSIGNED,image/42130.jpg,T-shirt,0.248,0.314,0.40399999999999997,0.48100000000000004
UNASSIGNED,image/42130.jpg,coat,0.10800000000000001,0.207,0.504,0.6990000000000001
UNASSIGNED,image/42130.jpg,hat,0.23600000000000002,0.07200000000000001,0.40399999999999997,0.165
UNASSIGNED,image/144438.jpg,bag,0.15,0.5710000000000001,0.268,0.696
UNASSIGNED,image/144438.jpg,hat,0.28600000000000003,0.006999999999999999,0.501,0.098
UNASSIGNED,image/144438.jpg,shoe,0.251,0.836,0.419,0.9570000000000001
UNASSIGNED,image/144438.jpg,shorts,0.223,0.462,0.509,0.578
UNASSIGNED,image/144438.jpg,sweater,0.168,0.16399999999999998,0.589,0.523
UNASSIGNED,image/146553.jpg,dress,0.331,0.371,0.619,0.706
UNASSIGNED,image/146553.jpg,shoe,0.34600000000000003,0.821,0.519,0.9570000000000001
UNASSIGNED,image/38410.jpg,bag,0.491,0.29,0.669,0.601
UNASSIGNED,image/38410.jpg,blouse,0.256,0.19699999999999998,0.629,0.449
UNASSIGNED,image/38410.jpg,shoe,0.366,0.861,0.501,0.977
UNASSIGNED,image/38410.jpg,skirt,0.321,0.431,0.627,0.6890000000000001
UNASSIGNED,image/90852.jpg,T-shirt,0.326,0.282,0.509,0.441
UNASSIGNED,image/90852.jpg,bag,0.511,0.456,0.649,0.6709999999999999
UNASSIGNED,image/90852.jpg,belt,0.308,0.387,0.509,0.499
UNASSIGNED,image/90852.jpg,hat,0.273,0.902,0.444,0.973
UNASSIGNED,image/90852.jpg,skirt,0.28600000000000003,0.42700000000000005,0.599,0.775
UNASSIGNED,image/133533.jpg,blazer,0.223,0.145,0.647,0.588
UNASSIGNED,image/133533.jpg,blouse,0.341,0.237,0.5489999999999999,0.45899999999999996
UNASSIGNED,image/133533.jpg,shoe,0.293,0.843,0.45899999999999996,0.992
UNASSIGNED,image/133533.jpg,skirt,0.281,0.42200000000000004,0.584,0.6809999999999999
UNASSIGNED,image/122697.jpg,blouse,0.501,0.172,0.669,0.369
UNASSIGNED,image/122697.jpg,coat,0.218,0.149,0.7440000000000001,0.456
UNASSIGNED,image/122697.jpg,shoe,0.48100000000000004,0.861,0.637,0.978
UNASSIGNED,image/122697.jpg,skirt,0.39799999999999996,0.369,0.7170000000000001,0.659
UNASSIGNED,image/167720.jpg,bag,0.271,0.301,0.38799999999999996,0.436
UNASSIGNED,image/167720.jpg,belt,0.381,0.35700000000000004,0.574,0.434
UNASSIGNED,image/167720.jpg,shoe,0.38299999999999995,0.92,0.544,0.978
UNASSIGNED,image/167720.jpg,sunglass,0.5589999999999999,0.192,0.622,0.244
UNASSIGNED,image/79881.jpg,T-shirt,0.303,0.17,0.6890000000000001,0.402
UNASSIGNED,image/79881.jpg,belt,0.371,0.374,0.449,0.41700000000000004
UNASSIGNED,image/79881.jpg,shoe,0.39799999999999996,0.85,0.627,0.988
UNASSIGNED,image/79881.jpg,shorts,0.311,0.382,0.677,0.5529999999999999
UNASSIGNED,image/187456.jpg,dress,0.32299999999999995,0.22,0.629,0.539
UNASSIGNED,image/187456.jpg,shoe,0.426,0.843,0.486,0.893
UNASSIGNED,image/107046.jpg,bag,0.175,0.501,0.308,0.599
UNASSIGNED,image/107046.jpg,dress,0.085,0.28,0.358,0.659
UNASSIGNED,image/107046.jpg,shoe,0.125,0.833,0.281,0.9620000000000001
UNASSIGNED,image/107046.jpg,sunglass,0.21100000000000002,0.18899999999999997,0.29100000000000004,0.249
UNASSIGNED,image/158563.jpg,bag,0.05,0.2,0.35100000000000003,0.579
UNASSIGNED,image/158563.jpg,legging,0.17,0.511,0.5660000000000001,0.9
UNASSIGNED,image/158563.jpg,scarf,0.35100000000000003,0.204,0.501,0.6409999999999999
UNASSIGNED,image/158563.jpg,shoe,0.248,0.8859999999999999,0.5660000000000001,1.0
UNASSIGNED,image/158563.jpg,sweater,0.14800000000000002,0.214,0.654,0.556
UNASSIGNED,image/63223.jpg,T-shirt,0.373,0.235,0.586,0.526
UNASSIGNED,image/63223.jpg,bag,0.526,0.301,0.602,0.379
UNASSIGNED,image/63223.jpg,belt,0.5589999999999999,0.42100000000000004,0.624,0.499
UNASSIGNED,image/63223.jpg,blazer,0.256,0.17,0.667,0.531
UNASSIGNED,image/63223.jpg,pants,0.311,0.506,0.7020000000000001,0.907
UNASSIGNED,image/63223.jpg,shoe,0.35100000000000003,0.8809999999999999,0.5589999999999999,0.99
UNASSIGNED,image/18939.jpg,bag,0.301,0.628,0.424,0.755
UNASSIGNED,image/18939.jpg,blouse,0.331,0.242,0.667,0.499
UNASSIGNED,image/18939.jpg,coat,0.331,0.247,0.654,0.45899999999999996
UNASSIGNED,image/18939.jpg,pants,0.376,0.424,0.629,0.853
UNASSIGNED,image/18939.jpg,shoe,0.424,0.84,0.612,0.925
UNASSIGNED,image/185592.jpg,bag,0.524,0.42700000000000005,0.632,0.539
UNASSIGNED,image/185592.jpg,blazer,0.622,0.501,0.684,0.5429999999999999
UNASSIGNED,image/185592.jpg,coat,0.32299999999999995,0.22,0.7490000000000001,0.551
UNASSIGNED,image/185592.jpg,dress,0.366,0.242,0.682,0.594
UNASSIGNED,image/185592.jpg,shoe,0.449,0.7809999999999999,0.569,0.912
UNASSIGNED,image/51909.jpg,dress,0.226,0.18899999999999997,0.7190000000000001,0.586
UNASSIGNED,image/51909.jpg,scarf,0.469,0.14400000000000002,0.684,0.225
UNASSIGNED,image/51909.jpg,socks,0.39299999999999996,0.6609999999999999,0.622,0.935
UNASSIGNED,image/171.jpg,coat,0.188,0.18,0.586,0.544
UNASSIGNED,image/171.jpg,dress,0.228,0.217,0.516,0.708
UNASSIGNED,image/171.jpg,shoe,0.316,0.9,0.449,0.968
UNASSIGNED,image/149280.jpg,T-shirt,0.434,0.22699999999999998,0.629,0.42200000000000004
UNASSIGNED,image/149280.jpg,belt,0.444,0.39899999999999997,0.629,0.444
UNASSIGNED,image/149280.jpg,coat,0.331,0.22899999999999998,0.732,0.614
UNASSIGNED,image/149280.jpg,shoe,0.45899999999999996,0.917,0.607,0.987
UNASSIGNED,image/149280.jpg,shorts,0.42100000000000004,0.42100000000000004,0.659,0.623
UNASSIGNED,image/45937.jpg,T-shirt,0.331,0.262,0.506,0.401
UNASSIGNED,image/45937.jpg,bag,0.228,0.436,0.303,0.521
UNASSIGNED,image/45937.jpg,belt,0.361,0.364,0.524,0.452
UNASSIGNED,image/45937.jpg,blazer,0.23600000000000002,0.204,0.602,0.447
UNASSIGNED,image/45937.jpg,shoe,0.331,0.888,0.38799999999999996,0.94
UNASSIGNED,image/45937.jpg,shorts,0.281,0.381,0.546,0.5589999999999999
UNASSIGNED,image/45937.jpg,sunglass,0.396,0.129,0.489,0.179
UNASSIGNED,image/13632.jpg,T-shirt,0.253,0.22,0.604,0.461
UNASSIGNED,image/13632.jpg,bag,0.213,0.588,0.35600000000000004,0.718
UNASSIGNED,image/13632.jpg,belt,0.331,0.42100000000000004,0.466,0.479
UNASSIGNED,image/13632.jpg,shoe,0.34299999999999997,0.821,0.5489999999999999,0.97
UNASSIGNED,image/13632.jpg,shorts,0.321,0.434,0.604,0.619
UNASSIGNED,image/2979.jpg,bag,0.308,0.501,0.38799999999999996,0.603
UNASSIGNED,image/2979.jpg,belt,0.39799999999999996,0.36200000000000004,0.521,0.419
UNASSIGNED,image/2979.jpg,blouse,0.40399999999999997,0.225,0.541,0.391
UNASSIGNED,image/2979.jpg,shoe,0.39799999999999996,0.8029999999999999,0.594,0.953
UNASSIGNED,image/2979.jpg,sweater,0.326,0.21,0.672,0.613
UNASSIGNED,image/186636.jpg,blouse,0.331,0.22899999999999998,0.6890000000000001,0.379
UNASSIGNED,image/186636.jpg,coat,0.604,0.35100000000000003,0.687,0.419
UNASSIGNED,image/186636.jpg,dress,0.331,0.285,0.624,0.619
UNASSIGNED,image/186636.jpg,scarf,0.441,0.22,0.629,0.364
UNASSIGNED,image/186636.jpg,shoe,0.441,0.7959999999999999,0.569,0.95
UNASSIGNED,image/53137.jpg,bag,0.28800000000000003,0.46399999999999997,0.381,0.556
UNASSIGNED,image/53137.jpg,dress,0.311,0.17,0.647,0.596
UNASSIGNED,image/53137.jpg,shoe,0.29600000000000004,0.836,0.489,0.925
UNASSIGNED,image/53137.jpg,socks,0.34600000000000003,0.7959999999999999,0.499,0.8809999999999999
UNASSIGNED,image/172262.jpg,coat,0.33799999999999997,0.324,0.652,0.584
UNASSIGNED,image/172262.jpg,dress,0.32299999999999995,0.381,0.569,0.9129999999999999
UNASSIGNED,image/172262.jpg,shoe,0.331,0.8909999999999999,0.529,0.9229999999999999
UNASSIGNED,image/81823.jpg,blouse,0.331,0.187,0.662,0.48100000000000004
UNASSIGNED,image/81823.jpg,shoe,0.303,0.878,0.368,0.91
UNASSIGNED,image/81823.jpg,skirt,0.391,0.462,0.762,0.693
UNASSIGNED,image/81823.jpg,socks,0.273,0.7829999999999999,0.589,0.9179999999999999
UNASSIGNED,image/20627.jpg,T-shirt,0.41600000000000004,0.18,0.662,0.379
UNASSIGNED,image/20627.jpg,bag,0.584,0.5539999999999999,0.802,0.728
UNASSIGNED,image/20627.jpg,belt,0.461,0.35600000000000004,0.662,0.379
UNASSIGNED,image/20627.jpg,shoe,0.37799999999999995,0.861,0.594,0.972
UNASSIGNED,image/20627.jpg,skirt,0.358,0.366,0.664,0.7559999999999999
UNASSIGNED,image/169834.jpg,dress,0.361,0.2,0.6890000000000001,0.593
UNASSIGNED,image/169834.jpg,shoe,0.406,0.861,0.591,0.935
UNASSIGNED,image/169834.jpg,sweater,0.35600000000000004,0.174,0.669,0.386
UNASSIGNED,image/28377.jpg,bag,0.316,0.389,0.469,0.579
UNASSIGNED,image/28377.jpg,blazer,0.40399999999999997,0.22399999999999998,0.732,0.516
UNASSIGNED,image/28377.jpg,blouse,0.524,0.26,0.609,0.41200000000000003
UNASSIGNED,image/28377.jpg,jeans,0.451,0.402,0.7020000000000001,0.856
UNASSIGNED,image/28377.jpg,shoe,0.456,0.843,0.629,0.9570000000000001
UNASSIGNED,image/61494.jpg,blouse,0.303,0.19,0.669,0.514
UNASSIGNED,image/61494.jpg,pants,0.34299999999999997,0.389,0.657,0.958
UNASSIGNED,image/61494.jpg,shoe,0.489,0.9079999999999999,0.624,1.0
UNASSIGNED,image/185747.jpg,blazer,0.381,0.19699999999999998,0.887,0.568
UNASSIGNED,image/185747.jpg,blouse,0.579,0.187,0.7040000000000001,0.429
UNASSIGNED,image/185747.jpg,legging,0.499,0.6759999999999999,0.7390000000000001,0.9620000000000001
UNASSIGNED,image/185747.jpg,shoe,0.499,0.9470000000000001,0.642,1.0
UNASSIGNED,image/185747.jpg,skirt,0.444,0.42100000000000004,0.764,0.6890000000000001
UNASSIGNED,image/189932.jpg,bag,0.5710000000000001,0.42100000000000004,0.6970000000000001,0.636
UNASSIGNED,image/189932.jpg,shoe,0.441,0.861,0.584,0.98
UNASSIGNED,image/189932.jpg,stocking,0.35100000000000003,0.573,0.591,0.885
UNASSIGNED,image/181605.jpg,T-shirt,0.293,0.22399999999999998,0.5489999999999999,0.486
UNASSIGNED,image/181605.jpg,blazer,0.23600000000000002,0.19899999999999998,0.614,0.514
UNASSIGNED,image/181605.jpg,jeans,0.263,0.461,0.599,0.868
UNASSIGNED,image/181605.jpg,shoe,0.371,0.863,0.569,0.965
UNASSIGNED,image/99960.jpg,T-shirt,0.218,0.127,0.581,0.457
UNASSIGNED,image/99960.jpg,skirt,0.251,0.406,0.541,0.598
UNASSIGNED,image/63693.jpg,dress,0.33799999999999997,0.264,0.684,0.6509999999999999
UNASSIGNED,image/63693.jpg,shoe,0.511,0.885,0.589,0.97
UNASSIGNED,image/192826.jpg,bag,0.213,0.381,0.35600000000000004,0.551
UNASSIGNED,image/192826.jpg,dress,0.303,0.22699999999999998,0.624,0.601
UNASSIGNED,image/192826.jpg,shoe,0.39299999999999996,0.795,0.5589999999999999,0.912
UNASSIGNED,image/10643.jpg,T-shirt,0.32299999999999995,0.19399999999999998,0.669,0.40399999999999997
UNASSIGNED,image/10643.jpg,belt,0.391,0.369,0.591,0.40700000000000003
UNASSIGNED,image/10643.jpg,skirt,0.313,0.391,0.6890000000000001,0.608
UNASSIGNED,image/10643.jpg,sunglass,0.491,0.092,0.574,0.139
UNASSIGNED,image/18702.jpg,bag,0.439,0.5479999999999999,0.667,0.648
UNASSIGNED,image/18702.jpg,blazer,0.391,0.259,0.855,0.534
UNASSIGNED,image/18702.jpg,blouse,0.456,0.249,0.7490000000000001,0.48100000000000004
UNASSIGNED,image/18702.jpg,hat,0.657,0.078,0.81,0.15
UNASSIGNED,image/18702.jpg,legging,0.441,0.456,0.764,0.865
UNASSIGNED,image/18702.jpg,shoe,0.599,0.7809999999999999,0.769,0.958
UNASSIGNED,image/162015.jpg,shoe,0.45899999999999996,0.856,0.629,0.977
UNASSIGNED,image/162015.jpg,shorts,0.353,0.474,0.596,0.594
UNASSIGNED,image/162015.jpg,sunglass,0.486,0.09300000000000001,0.629,0.165
UNASSIGNED,image/46516.jpg,T-shirt,0.248,0.22899999999999998,0.38299999999999995,0.379
UNASSIGNED,image/46516.jpg,bag,0.13,0.381,0.326,0.494
UNASSIGNED,image/46516.jpg,belt,0.21600000000000003,0.36200000000000004,0.363,0.39899999999999997
UNASSIGNED,image/46516.jpg,coat,0.12300000000000001,0.19899999999999998,0.496,0.449
UNASSIGNED,image/46516.jpg,shoe,0.28300000000000003,0.9229999999999999,0.419,0.975
UNASSIGNED,image/38272.jpg,bag,0.15,0.654,0.39299999999999996,0.9279999999999999
UNASSIGNED,image/38272.jpg,dress,0.28300000000000003,0.182,0.644,0.659
UNASSIGNED,image/38272.jpg,shoe,0.33799999999999997,0.861,0.569,0.975
UNASSIGNED,image/43983.jpg,bag,0.47600000000000003,0.47100000000000003,0.6920000000000001,0.5660000000000001
UNASSIGNED,image/43983.jpg,dress,0.353,0.172,0.772,0.6459999999999999
UNASSIGNED,image/43983.jpg,shoe,0.34600000000000003,0.8759999999999999,0.619,1.0
UNASSIGNED,image/47245.jpg,shoe,0.331,0.902,0.556,1.0
UNASSIGNED,image/109282.jpg,T-shirt,0.441,0.28,0.536,0.444
UNASSIGNED,image/109282.jpg,bag,0.201,0.47200000000000003,0.35100000000000003,0.586
UNASSIGNED,image/109282.jpg,blazer,0.276,0.187,0.642,0.521
UNASSIGNED,image/109282.jpg,shoe,0.368,0.848,0.581,0.975
UNASSIGNED,image/109282.jpg,shorts,0.32299999999999995,0.42700000000000005,0.569,0.601
UNASSIGNED,image/11355.jpg,bag,0.536,0.509,0.7390000000000001,0.608
UNASSIGNED,image/11355.jpg,legging,0.456,0.5329999999999999,0.6890000000000001,0.898
UNASSIGNED,image/11355.jpg,sweater,0.391,0.287,0.784,0.5589999999999999
UNASSIGNED,image/161254.jpg,belt,0.406,0.337,0.722,0.654
UNASSIGNED,image/161254.jpg,shoe,0.331,0.866,0.534,0.972
UNASSIGNED,image/161254.jpg,skirt,0.271,0.185,0.627,0.6709999999999999
UNASSIGNED,image/32736.jpg,T-shirt,0.414,0.27699999999999997,0.5660000000000001,0.442
UNASSIGNED,image/32736.jpg,blazer,0.33299999999999996,0.244,0.672,0.591
UNASSIGNED,image/32736.jpg,shoe,0.436,0.821,0.5660000000000001,0.973
UNASSIGNED,image/32736.jpg,shorts,0.41100000000000003,0.424,0.569,0.564
UNASSIGNED,image/61828.jpg,T-shirt,0.38799999999999996,0.26899999999999996,0.539,0.47100000000000003
UNASSIGNED,image/61828.jpg,coat,0.298,0.182,0.659,0.613
UNASSIGNED,image/61828.jpg,jeans,0.35100000000000003,0.501,0.6890000000000001,0.92
UNASSIGNED,image/61828.jpg,shoe,0.424,0.893,0.609,0.98
UNASSIGNED,image/158977.jpg,T-shirt,0.39299999999999996,0.18,0.5710000000000001,0.33899999999999997
UNASSIGNED,image/158977.jpg,bag,0.446,0.506,0.797,0.7959999999999999
UNASSIGNED,image/158977.jpg,shoe,0.524,0.902,0.581,0.9470000000000001
UNASSIGNED,image/158977.jpg,skirt,0.361,0.32899999999999996,0.6970000000000001,0.863
UNASSIGNED,image/158977.jpg,sunglass,0.451,0.085,0.5710000000000001,0.139
UNASSIGNED,image/184531.jpg,bag,0.451,0.5429999999999999,0.627,0.644
UNASSIGNED,image/184531.jpg,blouse,0.33799999999999997,0.26,0.684,0.451
UNASSIGNED,image/184531.jpg,shoe,0.40399999999999997,0.821,0.569,0.927
UNASSIGNED,image/184531.jpg,skirt,0.34600000000000003,0.41100000000000003,0.667,0.579
UNASSIGNED,image/184531.jpg,stocking,0.391,0.581,0.594,0.84
UNASSIGNED,image/164448.jpg,T-shirt,0.193,0.16399999999999998,0.7090000000000001,0.376
UNASSIGNED,image/164448.jpg,shoe,0.316,0.9179999999999999,0.466,1.0
UNASSIGNED,image/164448.jpg,skirt,0.251,0.354,0.569,0.6940000000000001
UNASSIGNED,image/164448.jpg,stocking,0.29100000000000004,0.6759999999999999,0.499,0.968
